video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
sLJdBmAeB_U,17.14.11,COME SHOPPING WITH ME AND TRY ON NEW CLOTHING FOR AUTUMN | VLOG 49,Inthefrow,26,2017-11-07T19:00:50.000Z,"Inthefrow|""In the frow""|""COME SHOPPING WITH ME""|""LUXURY BEAUTY""|""LONDON""|""vlog""|""vlogging""|""COME SHOPPING WITH ME FOR LUXURY BEAUTY""|""daily vlog""|""weekly vlogger""|""ARMANI BEAUTY""|""NEW IN BEAUTY""|""COME SHOPPING WITH ME AND TRYING ON NEW CLOTHING FOR AUTUMN | VLOG 49""|""TRY ON NEW CLOTHING FOR AUTUMN""|""NEW CLOTHING FOR AUTUMN""",87772,2617,86,192,https://i.ytimg.com/vi/sLJdBmAeB_U/default.jpg,FALSE,FALSE,FALSE,"COME SHOPPING WITH ME AND TRYING ON NEW CLOTHING FOR AUTUMN | VLOG 49\n\nThis video contains a paid for advertorial with Giorgio Armani beauty from 5:36 - 9:17. A huge thanks to Giorgio Armani beauty for the invite to the new concession, as a huge fan of the brand the chance to explore so many of the new and exclusive pieces was so amazing. I feel very lucky to be working with one of my favourite beauty brands again! \n\nMy #metoo Video: https://youtu.be/JhemzxdFjIw\n\nMy Autumn styling video: https://youtu.be/z1DJ3fVN4jY\n\n\n❤ Subscribe: http://inthefrow.co/subtoitf\n❤ Catch my latest blog post: http://www.inthefrow.com\n❤ Instagram: http://www.instagram.com/inthefrow\n❤ Twitter: http://www.twitter.com/inthefrow\n❤ 10 FAQs about me: http://inthefrow.co/2ychtze\n\n\nI receive a small % of commission from anything bought via the product links below. It doesn't cost you any more and is a little thank you to me, I guess, for inspiring a possible purchase :)\n\n\nArmani Beauty Counter Pieces ❤\n\nArmani Prive Rouge Malachite: http://rstyle.me/n/ctz76buige\nArmani Eccentrico Mascara: http://rstyle.me/n/ctz9gauige\nArmani Ecstasy Shine 103 (Exclusive to HN): http://rstyle.me/n/ctz79euige\nArmani Lip Magnet 508: http://rstyle.me/n/ctz8d2uige\nArmani Rouge D'Armani 103: In Store\nArmani Luminous Silk 4: http://rstyle.me/n/ctz9p9uige\nArmani Holiday Palette: http://rstyle.me/n/ctz8u6uige\n\n\nWhat I'm Wearing  ❤\n\nRoll Neck Jumper: http://rstyle.me/n/ctz66huige\nGrey Jumper: J Crew Sold Out\nTeddy Biker: http://rstyle.me/n/ctz7twuige\nBlue Ribbed Jumper: http://rstyle.me/~aa5OQ\nRed Funnel Neck Jumper: http://rstyle.me/n/ctz96suige\nGrey Striped Jumper: http://rstyle.me/n/ctz98kuige\nBlack Lace Dress: http://rstyle.me/n/ct2ah9uige\nRed/Orange Lace Dress: http://rstyle.me/n/ct2aguuige or http://rstyle.me/n/ct2ahcuige\nNavy Suit: http://fave.co/2gT9JH7\nWhite Tee: http://rstyle.me/n/ct2ak6uige\nMulti Heels: Dolce & Gabbana Sold Out\nRoll Neck Jumper: http://rstyle.me/n/ctz66huige\nCream Jacket: Reiss Sold Out\n\n\nOther Beauty & Hair Products Used ❤\n\nNails: Custom @ http://www.dryby.co.uk/ (Dark Lava)\nRedken Bonder (On Sale): http://rstyle.me/n/ctz7etuige\nRedken Blue Extreme Range (On Sale): http://rstyle.me/n/ctz7f6uige\nMorrocanoil: http://rstyle.me/n/ctz7kauige\nPureology Mousse: http://rstyle.me/n/ctz7mzuige\nDyson: http://rstyle.me/n/ctz7pquige\n\n\nWhat/Who Else is in The Vlog ❤\n\nAlex: https://www.youtube.com/harrsonyt\nEvan: https://www.youtube.com/naveregnide\n\nVlogging Camera: http://rstyle.me/n/ct2aahuige\nTable Lamp: http://rstyle.me/n/ct2abyuige\nFluffy Cushion: http://rstyle.me/n/ct2aewuige\n\n\n10 FAQs About Me ❤ \n\nIf you want to know more about me including my education, previous careers, advice for starting your own blog, the meaning behind Inthefrow, my blog design, the equipment Alex & I use and my beauty & haircare routines then you can find it all in detail here: http://inthefrow.co/2ychtze\n\n\nFind Me ❤\n\nContact: http://www.gleamfutures.com/client-contact/victoria\n\nMusic by Epidemic Sound (www.epidemicsound.com)\n\nThank you so much for watching and for the support always! Love you guys so much ❤"
_wM_jY_rass,17.14.11,Bone on Labour HQ,Ross Kempsell,25,2017-11-06T16:12:58.000Z,[none],159065,1160,1164,0,https://i.ytimg.com/vi/_wM_jY_rass/default.jpg,TRUE,FALSE,FALSE,
mCx26FLXWuI,17.14.11,"Seth Rollins & Dean Ambrose vs. Cesaro & Sheamus - Raw Tag Team Title Match: Raw, Nov. 6, 2017",WWE,17,2017-11-07T04:52:25.000Z,"wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""Raw""|""sp:ty=high""|""sp:st=wrestling""|""sp:scp=athlete_in_match""|""sp:dt=2017-11-06T20:00:00-04:00""|""sp:ev=wwe-raw""|""sp:ath=wwe-setro""|""sp:ath=wwe-deam""|""sp:ath=wwe-shems""|""sp:ath=wwe-cesaro""|""sp:ath=wwe-xawo""|""sp:ath=wwe-koki""|""sp:ath=wwe-bige""|""rollins""|""seth""|""cesaro""|""sheamus""|""ambrose""|""dean""|""seth rollins""|""dean ambrose""|""shield""|""titles""|""raw tag team championship""",1689382,24186,3330,3414,https://i.ytimg.com/vi/mCx26FLXWuI/default.jpg,FALSE,FALSE,FALSE,"In a main event with enormous Survivor Series implications, Shield brothers Seth Rollins & Dean Ambrose defend their titles against The Bar.\nGet your first month of WWE Network for FREE: http://wwenetwork.com\nSubscribe to WWE on YouTube: http://bit.ly/1i64OdT\nVisit WWE.com: http://goo.gl/akf0J4\nMust-See WWE videos on YouTube: https://goo.gl/QmhBof"
R59TevgzN3k,17.14.11,Samsung Galaxy: Growing Up,Samsung Mobile USA,24,2017-11-05T19:00:44.000Z,"Samsung|""Samsung Mobile""|""Samsung Mobile USA""|""Samsung Galaxy""|""smartphone""|""cell phone""|""mobile""|""upgrade""|""note8""|""galaxy s8""|""s8""|""galaxy""|""note""",16846215,258900,33231,34911,https://i.ytimg.com/vi/R59TevgzN3k/default.jpg,FALSE,FALSE,FALSE,Upgrade to Galaxy.\nLearn more: smsng.us/Switch
iDXlWTRyxgE,17.14.11,"Gun Violence Makes Us Feel Powerless, But We're Not",The Late Show with Stephen Colbert,24,2017-11-07T04:58:21.000Z,"The Late Show|""Stephen Colbert""|""Colbert""|""Late Show""|""celebrities""|""late night""|""talk show""|""skits""|""bit""|""monologue""|""The Late Late Show""|""Late Late Show""|""letterman""|""david letterman""|""comedian""|""impressions""|""CBS""|""joke""|""jokes""|""funny""|""funny video""|""funny videos""|""humor""|""celebrity""|""celeb""|""hollywood""|""famous""|""James Corden""|""Corden""|""Comedy""",1189325,21859,7016,11869,https://i.ytimg.com/vi/iDXlWTRyxgE/default.jpg,FALSE,FALSE,FALSE,"Stephen expresses his feelings on the most useful emotional response to the mass shooting in Sutherland Springs, Texas.\n\nSubscribe To The Late Show Channel HERE: http://bit.ly/ColbertYouTube\nFor more content from The Late Show with Stephen Colbert, click HERE: http://bit.ly/1AKISnR\nWatch full episodes of The Late Show HERE: http://bit.ly/1Puei40\nLike The Late Show on Facebook HERE: http://on.fb.me/1df139Y\nFollow The Late Show on Twitter HERE: http://bit.ly/1dMzZzG\nFollow The Late Show on Google+ HERE: http://bit.ly/1JlGgzw\nFollow The Late Show on Instagram HERE: http://bit.ly/29wfREj\nFollow The Late Show on Tumblr HERE: http://bit.ly/29DVvtR\n\nWatch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.\n\nGet the CBS app for iPhone & iPad! Click HERE: http://bit.ly/12rLxge\n\nGet new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B\n\n---\nThe Late Show with Stephen Colbert is the premier late night talk show on CBS, airing at 11:35pm EST, streaming online via CBS All Access, and delivered to the International Space Station on a USB drive taped to a weather balloon. Every night, viewers can expect: Comedy, humor, funny moments, witty interviews, celebrities, famous people, movie stars, bits, humorous celebrities doing bits, funny celebs, big group photos of every star from Hollywood, even the reclusive ones, plus also jokes."
z4bLKt9k5dk,17.14.11,Things Not To Say To Someone With Vitiligo,BBC Three,24,2017-11-07T12:00:04.000Z,"vitiligo|""things not to say""|""someone""|""people""|""skin""|""condition""|""treatment""|""make up""|""cure""|""before and after""|""bbc""|""three""|""comedy""|""awkward""|""comments""|""bbc3""|""bbc 3""|""bashir aziz""|""dean edwards""|""chef""|""model""",622041,15706,353,2104,https://i.ytimg.com/vi/z4bLKt9k5dk/default.jpg,FALSE,FALSE,FALSE,"Whether it's questions about how much of their body the condition affects, or 'tips' on how to reduce its appearance (skin bleach - really?), these are some of the things people with vitiligo are seriously tired of hearing. \n\n--\nClick here to subscribe to BBC Three: http://bit.ly/BBC-Three-Subscribe\n\nDid you know that we’re up to other things in other places too?\n\nBest of BBC Three: www.bbc.co.uk/bbcthree\niPlayer: http://www.bbc.co.uk/tv/bbcthree\nTwitter: http://www.twitter.com/bbcthree\nFacebook: http://www.facebook.com/bbcthree\nInstagram: http://instagram.com/bbcthree\nTumblr: http://bbcthree.tumblr.com\n\nOh, we’re on Snapchat too - just incase you were wondering… add us, bbcthree."
GdR-iTH_f-I,17.14.11,"Miko Grimes Speaks Up For NFL Husband, Talks 'Baller Wives' Drama + More",Breakfast Club Power 105.1 FM,24,2017-11-07T13:50:33.000Z,"the breakfast club|""power1051""|""celebrity news""|""radio""|""video""|""interview""|""angela yee""|""charlamagne tha god""|""dj envy""|""miko grimes""|""brent grimes""|""baller wives""",286408,3687,320,1604,https://i.ytimg.com/vi/GdR-iTH_f-I/default.jpg,FALSE,FALSE,FALSE,► Listen LIVE: http://power1051fm.com/\n► Facebook: https://www.facebook.com/Power1051NY/\n► Twitter: https://twitter.com/power1051/\n► Instagram: https://www.instagram.com/power1051/
axVvZrDz60k,17.14.11,[EXID(이엑스아이디)] 덜덜덜(DDD) 뮤직 비디오 (Official Music Video),EXID_OFFICIAL,24,2017-11-07T08:30:02.000Z,"exid|""이엑스아이디""|""dldprtmdkdlel""|""ddd""|""ejfejfejf""|""덜덜덜""|""ㅇㅇㅇ""|""exid 덜덜덜""|""exid ejfejfejf""|""덜덜덜뮤비""|""ejfejfejfabql""|""이엑스아이디덜덜덜""|""dldprtmdkdlel ejfejfejf""|""덜덜덜mv""|""뮤비""|""뮤직비디오""|""덜덜덜뮤직비디오""|""ejfejfejfabwlrqleldhm""|""dldprtmdkdlelejfejfejfabwlrqleldh""|""이엑스아이디덜덜덜뮤직비디오""|""이엑스아이디덜덜덜뮤비""|""musicvideo""|""dddmv""|""dddmusicvideo""|""솔지""|""하니""|""정화""|""혜린""|""엘리""|""solji""|""junghwa""|""jeonghwa""|""hyelin""|""hani""|""thfwl""|""dpffl""|""gksl""|""gPfls""|""wjdghk""|""ㄷ턍""|""ㄷ턍 뮤비""|""ㄷ턍 덜덜덜""|""m/v""|""mv""|""EXID 덜덜덜 뮤직비디오""|""EXID 덜덜덜 뮤비""",6383663,316314,4826,23030,https://i.ytimg.com/vi/axVvZrDz60k/default.jpg,FALSE,FALSE,FALSE,"EXID가 네 번째 미니앨범 [Full Moon]으로 돌아왔다.\n\n지난 앨범 [Eclipse]에서는 솔지의 부재를 ‘월식’으로 표현, 새로워진 EXID의 모습을 보여주었다면,\n이번 앨범에서는 솔지가 참여하여 완전함을 뜻하는 [Full Moon]으로 더욱 EXID스러운 음악을 보여줄 예정이다.\n\n이전 앨범에서 보여준 새로운 음악적 기대감의 충족과 더불어\n이번 앨범은 솔지의 참여로 더욱 짙어진 EXID만의 컨셉을 모두 담고 있다.\n\n다섯 명의 EXID가 보여주었던 그 동안의 음악에서 한층 더 발전한 음악을 선보인다.\n앨범 발매 전부터 무료 음원사이트를 통해\n언더그라운드 뮤지션 ‘pp’로 음원을 발표해왔던 정화와\n활동을 거듭할수록 안정적인 보컬로 인정받고 있는 혜린,\n새로운 유닛의 조합!  LE와 하니의 듀엣곡과\n 이전 앨범에 참여하지 못하였던 솔지의 솔로곡이 수록되어 멤버 개개인의 음악적 성숙함을 보여줄 예정이다.\n\n특히, 타이틀곡 ‘덜덜덜’은 EXID 특유의 음악적 색깔을 담고 있어\nEXID를 기다려온 대중들에게 기대감과 반가움을 선사한다.\n\n이번 앨범을 통해 EXID 멤버 개개인의 성장과 성숙함을 엿볼 수 있으며,\n앞으로 보여줄 무궁무진한 매력을 예고할 것으로 기대를 모은다.\n\n- Official SNS -\n\nTwitter  https://twitter.com/exidofficial\nFacebook https://www.facebook.com/EXIDOfficial\nYoutube  http://www.youtube.com/user/OfficialEXID\nFancafe  http://cafe.daum.net/exid\nInstagram : http://instagram.com/exidofficial\nweibo  http://weibo.com/EXIDofficial"
Wjq7x2d_s1w,17.14.11,Kelela - Blue Light,KelelaVEVO,10,2017-11-07T13:00:06.000Z,"Kelela|""Blue""|""Light""|""Warp""|""Records""|""Electronic""|""Pop""",245269,7641,187,472,https://i.ytimg.com/vi/Wjq7x2d_s1w/default.jpg,FALSE,FALSE,FALSE,"Official video for 'Blue Light', from Kelela's debut album 'Take Me Apart'.\nSpotify: http://kelela.link/TMA-spotify\nApple Music: http://kelela.link/TMA-apple\nBuy Vinyl: http://kelela.link/TMA-Bleep\n\nDirector - Helmi\nProduction Company - Division Paris\nProducer - Clemence Cuvelier\n\nFollow Kelela\nMailing List: http://found.ee/kelela-signup\nSpotify: http://found.ee/Kelela_Spotify\nInstagram: http://found.ee/Kelela_IG\nTwitter: http://found.ee/Kelela_TW\nFacebook: http://found.ee/Kelela_FB\n\n'Blue Light' Lyrics:\n\nalthough i've hardened\ndarling, my guard is down\nwhen i know you're around\nonly one that fit the crown\n\nwhen i need love i run to you\nyou're the only one i want, want you now\nsilly shit we go through\ncop my keys and i'm out \n\ni'm on my way right now\npromise i won't be long\nbaby, keep the blue light on\nchains they come fallin down\n\ni'm begging your pardon \ntold myself i needed time \nbut my discipline is slippin\nhead first\nwith your love around\ni could save the world \nfor better now \ni want you where you are right now \n\noh, i'm on my way right now\npromise i won't be long\nbaby keep the blue light on\nchains they come fallin down\nmy chains they come fallin down \nmy chains they come fallin down \n\ngold in the offering\ndarling my guard is down\nwhen i know you're around\nonly one that fit the crown \n\nfallin...fallin...fallin...fallin\n\nhttp://vevo.ly/QMPy6A"
aaOB-ErYq6Y,17.14.11,Waymo's fully self-driving cars are here,Waymo,28,2017-11-07T16:03:12.000Z,"self-driving car|""waymo""|""self-driving""|""driverless""|""driverless car""|""public roads""|""autonomous""|""fully autonomous""|""full autonomy""|""google""|""google self-driving car""|""google self-driving car project""|""alphabet""|""announcement""",665232,6485,714,2497,https://i.ytimg.com/vi/aaOB-ErYq6Y/default.jpg,FALSE,FALSE,FALSE,"Waymo, which started as the Google self-driving car project in 2009, is ready for the next phase. Starting now, Waymo’s fully self-driving vehicles — the most advanced self-driving vehicles on the road today — are test-driving on public roads, without anyone in the driver’s seat. And soon, members of the public will get to use these vehicles in their daily lives. \n\nAfter more than eight years of testing and development, we're ready to unlock the potential of fully self-driving technology, so we can make it easier and safer for everyone to get around. \n\nLearn more: https://medium.com/@waymo/with-waymo-in-the-drivers-seat-fully-self-driving-vehicles-can-transform-the-way-we-get-around-75e9622e829a"
